INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,YOJ_Missing,Income_Missing,HOME_Val_Missing,CAR_AGE_Missing,AGE_Missing
176,0,0,0,42,0,12,47659.98041,No,180205.5414,Yes,M,Masters,Professional,31.29925015,Private,11940,7,Pickup,yes,974,2,No,6,18,Highly Urban/ Urban,0,0,0,0,0
177,0,0,0,42,0,10,123142.9316,No,306368.2626,z_No,z_F,Masters,Manager,16.19234791,Private,24930,4,Minivan,no,0,0,No,3,14,Highly Urban/ Urban,0,0,0,0,0
178,0,0,0,49,0,8,22059.27854,No,123924.3619,Yes,z_F,<High School,Clerical,24.2988889,Commercial,21990,11,Pickup,no,0,0,No,1,1,Highly Urban/ Urban,0,0,0,0,0
179,0,0,1,36,1,12,50749.5356,Yes,0,z_No,z_F,Masters,Manager,25.9345571,Private,10170,7,z_SUV,no,5877,3,No,7,14,Highly Urban/ Urban,0,0,0,0,0
180,0,0,0,34,1,10,23570.52302,Yes,0,z_No,M,z_High School,Clerical,35.147684,Commercial,12180,7,Pickup,yes,0,0,No,0,7,Highly Urban/ Urban,0,0,0,0,0
181,0,0,0,49,0,0,0,No,79912.82287,Yes,z_F,PhD,Home Maker,28.51518502,Private,18110,7,z_SUV,no,0,0,No,1,1,Highly Urban/ Urban,0,0,0,0,0
182,0,0,0,52,0,12,35630.75522,No,155971.688,Yes,M,z_High School,Clerical,39.11602322,Private,6040,10,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
183,0,0,0,50,0,11,129234.3489,No,0,z_No,M,PhD,Doctor,37.1680983,Private,21200,4,Van,yes,0,0,No,0,NA,Highly Urban/ Urban,0,0,0,1,0
184,0,0,0,53,0,12,NA,No,0,z_No,z_F,<High School,Clerical,16.38264307,Private,11650,10,z_SUV,no,6175,1,No,2,7,Highly Urban/ Urban,0,1,0,0,0
185,0,0,0,55,0,14,55408.83241,No,162236.8618,Yes,M,Bachelors,z_Blue Collar,44.87779686,Commercial,27890,4,Panel Truck,no,0,0,No,0,14,z_Highly Rural/ Rural,0,0,0,0,0
187,0,0,0,40,4,15,48066.65733,Yes,186025.3148,z_No,z_F,Bachelors,Clerical,21.44176508,Private,18120,8,Minivan,no,0,0,No,0,8,Highly Urban/ Urban,0,0,0,0,0
188,0,0,0,45,2,12,64866.95787,No,210630.8786,Yes,z_F,Masters,Lawyer,20.91153361,Private,12490,1,z_SUV,no,0,0,No,0,10,Highly Urban/ Urban,0,0,0,0,0
189,0,0,0,80,2,23,97715.97312,No,389344.4454,Yes,M,Bachelors,Professional,14.49824113,Private,15920,13,Minivan,yes,0,0,No,2,10,Highly Urban/ Urban,0,0,0,0,0
190,0,0,0,48,0,10,39613.2462,No,159534.2374,Yes,M,z_High School,z_Blue Collar,48.43368274,Commercial,8460,10,Pickup,yes,7437,2,No,6,1,Highly Urban/ Urban,0,0,0,0,0
191,0,0,0,37,0,11,NA,No,NA,z_No,M,z_High School,Student,69.41793607,Private,14130,1,Minivan,yes,0,0,No,1,NA,z_Highly Rural/ Rural,0,1,1,1,0
192,0,0,0,40,0,11,49780.04539,No,0,z_No,z_F,<High School,Clerical,52.31867158,Private,10500,6,Sports Car,no,0,0,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
194,0,0,0,45,0,11,60845.01545,No,0,z_No,z_F,Bachelors,Manager,31.48185786,Private,24260,4,Minivan,no,0,0,No,0,18,Highly Urban/ Urban,0,0,0,0,0
196,1,6087,0,42,0,12,136343.7947,No,0,z_No,z_F,PhD,Doctor,45.25904589,Private,13160,1,Sports Car,no,0,0,No,0,17,Highly Urban/ Urban,0,0,0,0,0
197,0,0,0,36,0,7,70313.39302,No,211506.2952,Yes,z_F,Bachelors,Professional,55.31984591,Private,14960,6,Minivan,no,7650,3,No,5,4,Highly Urban/ Urban,0,0,0,0,0
198,0,0,0,45,3,15,23773.03765,Yes,0,z_No,z_F,z_High School,Home Maker,8.984425864,Commercial,34510,7,Van,no,0,0,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
199,0,0,0,52,0,11,115713.1043,No,327167.0407,z_No,z_F,Bachelors,Professional,28.39103956,Private,21660,6,Sports Car,no,0,0,No,0,11,z_Highly Rural/ Rural,0,0,0,0,0
200,0,0,0,41,0,8,55363.53714,No,0,z_No,M,z_High School,Clerical,16.8973851,Commercial,31390,1,Panel Truck,yes,0,0,No,3,1,z_Highly Rural/ Rural,0,0,0,0,0
201,0,0,0,36,0,14,27693.23803,No,130324.0799,Yes,z_F,<High School,Clerical,36.6696728,Private,11300,10,Sports Car,no,19385,1,No,4,7,Highly Urban/ Urban,0,0,0,0,0
202,0,0,0,56,0,0,0,No,103058.4271,Yes,z_F,Bachelors,Home Maker,28.78950467,Private,27890,13,z_SUV,no,25147,2,No,0,9,Highly Urban/ Urban,0,0,0,0,0
203,0,0,1,53,1,0,0,No,0,Yes,z_F,<High School,Student,34.21803765,Private,1500,10,Sports Car,no,1175,3,No,2,7,z_Highly Rural/ Rural,0,0,0,0,0
204,1,3894,0,39,0,12,32936.11043,No,169721.4796,z_No,z_F,z_High School,Clerical,12.40616516,Private,1500,6,z_SUV,no,0,0,No,0,7,Highly Urban/ Urban,0,0,0,0,0
205,0,0,0,38,0,11,33151.05452,No,184851.7968,Yes,z_F,Bachelors,Professional,30.61083785,Private,11530,13,z_SUV,no,0,0,No,0,9,z_Highly Rural/ Rural,0,0,0,0,0
206,1,2659,1,45,3,0,0,Yes,0,z_No,M,z_High School,Home Maker,36.22025164,Private,16510,4,Minivan,no,17445,3,Yes,0,1,Highly Urban/ Urban,0,0,0,0,0
207,0,0,0,46,0,14,24574.84852,No,176282.3455,Yes,z_F,z_High School,Home Maker,72.77913929,Private,8560,10,Sports Car,no,0,0,No,0,9,z_Highly Rural/ Rural,0,0,0,0,0
208,0,0,0,43,2,16,32545.94945,No,200890.563,Yes,M,<High School,Clerical,49.21349874,Private,5800,10,Minivan,yes,0,0,No,1,5,Highly Urban/ Urban,0,0,0,0,0
209,0,0,1,54,1,0,0,Yes,0,z_No,z_F,Bachelors,Home Maker,21.26547537,Private,18820,6,z_SUV,no,5537,1,No,6,9,Highly Urban/ Urban,0,0,0,0,0
210,0,0,0,55,0,16,163158.3897,No,431809.1732,Yes,M,Masters, ,44.20056359,Commercial,23320,10,Panel Truck,no,0,0,No,3,19,Highly Urban/ Urban,0,0,0,0,0
211,0,0,0,61,0,10,58211.97706,No,226637.5962,Yes,z_F,<High School,z_Blue Collar,36.91814263,Private,13420,1,Sports Car,no,3573,3,No,3,1,z_Highly Rural/ Rural,0,0,0,0,0
214,1,6693,0,53,0,15,84345.18012,No,264549.4956,Yes,z_F,Bachelors,Manager,35.8243038,Private,9930,4,z_SUV,no,0,0,No,3,5,Highly Urban/ Urban,0,0,0,0,0
215,0,0,0,52,0,12,24590.04322,No,166772.6185,Yes,M,z_High School,z_Blue Collar,59.46821361,Commercial,10350,14,Minivan,yes,1507,1,No,0,NA,Highly Urban/ Urban,0,0,0,1,0
216,0,0,0,54,0,15,107808.4,No,278940.1697,Yes,z_F,Bachelors,Manager,45.43232741,Commercial,27020,7,Pickup,no,1780,3,No,0,6,Highly Urban/ Urban,0,0,0,0,0
218,0,0,0,51,0,15,76443.1615,No,257888.7273,Yes,z_F,Masters,Lawyer,6.832145137,Private,25450,6,z_SUV,no,5958,2,No,5,NA,Highly Urban/ Urban,0,0,0,1,0
219,0,0,0,39,2,12,59684.98779,No,197088.6854,Yes,M,z_High School,z_Blue Collar,42.07385528,Commercial,7470,7,Pickup,no,0,0,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
220,0,0,0,38,0,12,90646.77516,No,251628.7551,Yes,z_F,Masters,Lawyer,37.78091412,Private,13740,4,Minivan,no,8450,1,No,0,15,z_Highly Rural/ Rural,0,0,0,0,0
221,1,4380,0,42,0,10,43173.63322,No,208811.157,z_No,M,<High School,z_Blue Collar,48.4305554,Commercial,10020,13,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
222,1,1826,0,31,2,14,30652.9423,Yes,0,z_No,z_F,z_High School,Clerical,41.19071361,Private,12930,13,Sports Car,no,35666,2,Yes,0,7,Highly Urban/ Urban,0,0,0,0,0
224,0,0,0,41,2,0,0,Yes,54130.21516,z_No,z_F,Masters,Home Maker,17.54920171,Private,32090,6,Minivan,no,0,0,No,0,17,z_Highly Rural/ Rural,0,0,0,0,0
225,1,6716,3,36,4,0,NA,No,0,Yes,z_F,z_High School,Student,54.38495068,Private,1500,4,z_SUV,no,0,0,No,5,10,Highly Urban/ Urban,0,1,0,0,0
227,0,0,0,49,0,13,59147.77361,No,162427.784,Yes,z_F,z_High School,Professional,18.35147418,Private,12310,1,z_SUV,no,8948,1,No,0,1,Highly Urban/ Urban,0,0,0,0,0
229,0,0,0,47,0,10,81898.57335,No,232928.3299,z_No,M,z_High School,Professional,24.55379028,Private,14390,1,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
231,0,0,0,45,3,NA,1158.498445,No,0,Yes,z_F,z_High School,Student,9.919159803,Commercial,6120,10,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural,1,0,0,0,0
232,0,0,0,53,0,15,114087.6818,No,306745.2318,Yes,z_F,z_High School,Manager,25.45792738,Private,22920,10,Pickup,no,0,0,No,0,8,Highly Urban/ Urban,0,0,0,0,0
233,0,0,0,51,0,13,80620.84374,No,256151.9136,Yes,z_F,z_High School,Professional,26.86514366,Private,25700,1,Van,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
234,0,0,0,51,1,12,94327.99097,No,327650.6413,Yes,z_F,Masters,Lawyer,43.63287841,Private,6900,3,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
235,1,53571.21408,0,36,3,11,49703.42492,Yes,253131.8996,z_No,M,Masters, ,37.3219695,Commercial,42550,1,Panel Truck,yes,35879,1,Yes,0,20,Highly Urban/ Urban,0,0,0,0,0
236,0,0,0,43,0,12,NA,No,179228.9131,z_No,z_F,Bachelors,Manager,54.93973501,Private,8160,1,z_SUV,no,6836,3,No,0,6,Highly Urban/ Urban,0,1,0,0,0
237,0,0,0,43,0,11,NA,No,209570.2246,Yes,z_F,z_High School,z_Blue Collar,32.24800747,Commercial,13160,13,Minivan,no,8569,3,Yes,3,1,Highly Urban/ Urban,0,1,0,0,0
238,1,4257,0,53,0,13,25288.54263,No,108139.1586,Yes,z_F,<High School,Home Maker,30.84344493,Private,13850,1,z_SUV,no,0,0,No,0,7,Highly Urban/ Urban,0,0,0,0,0
239,0,0,0,40,0,7,95404.93071,No,0,z_No,M,Masters, ,33.70012836,Commercial,24220,4,Panel Truck,no,0,0,No,3,14,Highly Urban/ Urban,0,0,0,0,0
240,1,4277,0,31,3,14,26112.39632,No,117228.964,Yes,z_F,<High School,Clerical,57.76677153,Private,14030,3,z_SUV,no,0,0,No,0,5,z_Highly Rural/ Rural,0,0,0,0,0
242,1,19597.13587,0,58,0,12,131560.1593,No,NA,z_No,z_F,PhD,Doctor,39.97785846,Private,14870,1,z_SUV,no,0,0,No,2,14,Highly Urban/ Urban,0,0,1,0,0
244,0,0,0,50,0,14,90566.27552,No,295771.4684,z_No,z_F,Masters,Lawyer,39.95403403,Private,23260,17,Van,no,0,0,No,0,18,Highly Urban/ Urban,0,0,0,0,0
245,0,0,0,45,2,12,62447.14932,Yes,203472.4943,z_No,M,z_High School,z_Blue Collar,39.07674342,Commercial,12240,7,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
246,0,0,0,46,0,5,108700.8457,No,337340.0807,Yes,z_F,Masters,Manager,38.68921609,Private,12070,3,z_SUV,no,0,0,No,0,17,Highly Urban/ Urban,0,0,0,0,0
247,0,0,0,47,0,12,94774.17109,No,254197.4714,z_No,M,z_High School,Manager,43.16699936,Commercial,21070,1,Van,no,3460,1,No,1,13,Highly Urban/ Urban,0,0,0,0,0
248,0,0,1,43,2,16,72357.25266,No,288114.707,Yes,M,Bachelors,z_Blue Collar,40.13370127,Commercial,23190,1,Minivan,yes,0,0,No,0,7,Highly Urban/ Urban,0,0,0,0,0
250,0,0,0,48,0,11,140111.9034,No,336063.3626,z_No,z_F,PhD, ,46.958191,Commercial,28380,10,Pickup,no,0,0,No,2,17,Highly Urban/ Urban,0,0,0,0,0
251,0,0,0,39,0,11,19016.16074,No,173711.7627,z_No,M,z_High School,Professional,21.51077563,Commercial,10950,13,Pickup,yes,0,0,No,0,8,z_Highly Rural/ Rural,0,0,0,0,0
252,0,0,0,49,0,0,0,No,0,z_No,z_F,z_High School,Home Maker,55.49745401,Private,19810,7,Minivan,no,0,0,No,1,1,z_Highly Rural/ Rural,0,0,0,0,0
253,0,0,0,45,0,NA,19909.00034,No,130331.3448,Yes,z_F,<High School,Clerical,13.53693786,Private,7990,1,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban,1,0,0,0,0
254,0,0,0,36,0,NA,4885.353315,No,99107.2332,Yes,z_F,Masters,Lawyer,35.28262776,Private,7080,6,z_SUV,no,5486,1,No,5,17,Highly Urban/ Urban,1,0,0,0,0
255,1,2738,1,59,1,12,119382.0809,Yes,0,z_No,z_F,Masters,Manager,25.97947826,Commercial,24130,13,Pickup,no,0,0,No,0,16,Highly Urban/ Urban,0,0,0,0,0
256,0,0,0,60,0,13,89511.44434,No,224349.7421,Yes,M,Masters, ,5,Commercial,11380,4,Pickup,yes,4470,3,No,0,15,Highly Urban/ Urban,0,0,0,0,0
257,0,0,0,49,0,15,107374.6846,No,332672.8966,Yes,z_F,Bachelors,Professional,12.05092513,Private,19840,3,z_SUV,no,0,0,No,0,NA,Highly Urban/ Urban,0,0,0,1,0
258,0,0,0,45,2,13,36946.59877,No,165093.7481,Yes,z_F,z_High School,Clerical,31.93032998,Private,6200,6,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
259,0,0,0,34,2,13,27580.77494,Yes,0,z_No,M,<High School,z_Blue Collar,37.88165443,Commercial,12250,4,Minivan,yes,0,0,No,6,5,z_Highly Rural/ Rural,0,0,0,0,0
260,1,1146,0,57,0,14,8212.010989,No,0,Yes,M,<High School,Student,5,Private,7200,4,Pickup,yes,0,0,No,0,NA,Highly Urban/ Urban,0,0,0,1,0
261,0,0,0,33,1,11,86187.25023,Yes,241285.364,z_No,M,Bachelors,Professional,81.04672195,Private,13420,17,Minivan,no,0,0,No,1,5,z_Highly Rural/ Rural,0,0,0,0,0
262,0,0,0,52,0,12,42255.02105,No,0,z_No,M,z_High School,z_Blue Collar,61.02031007,Commercial,22280,3,Minivan,no,0,0,No,1,12,Highly Urban/ Urban,0,0,0,0,0
263,0,0,0,53,0,13,37645.59036,No,NA,Yes,z_F,z_High School,Clerical,19.0287519,Private,16020,4,z_SUV,no,7462,2,No,0,10,Highly Urban/ Urban,0,0,1,0,0
264,0,0,0,57,0,8,NA,No,261901.2278,Yes,z_F,Bachelors,z_Blue Collar,40.96650983,Commercial,32530,1,Minivan,no,0,0,No,2,9,Highly Urban/ Urban,0,1,0,0,0
265,0,0,0,37,0,11,116042.8944,No,0,z_No,z_F,Bachelors,Home Maker,40.13667252,Private,16800,17,z_SUV,no,0,0,No,3,9,Highly Urban/ Urban,0,0,0,0,0
266,0,0,0,45,2,NA,89478.81973,No,239934.1006,Yes,M,Bachelors,Manager,30.0916886,Private,14950,10,Minivan,yes,0,0,No,0,8,Highly Urban/ Urban,1,0,0,0,0
267,0,0,0,38,0,8,92916.87396,No,0,z_No,M,Bachelors,Professional,57.08889222,Private,15120,1,Minivan,yes,722,3,No,0,4,z_Highly Rural/ Rural,0,0,0,0,0
268,0,0,0,36,3,7,29741.35521,Yes,0,z_No,z_F,<High School,Clerical,32.40597054,Private,8070,6,z_SUV,no,2797,2,No,0,7,Highly Urban/ Urban,0,0,0,0,0
269,0,0,0,51,0,12,3672.688262,No,120376.6053,Yes,M,z_High School,Student,5,Commercial,11180,10,Pickup,no,0,0,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
270,1,4658,1,39,2,15,61369.9036,Yes,0,z_No,M,Masters,Manager,6.448685045,Commercial,21770,6,Van,yes,35577,3,Yes,0,12,Highly Urban/ Urban,0,0,0,0,0
271,0,0,0,51,0,13,32159.0975,No,195095.9518,z_No,z_F,<High School,z_Blue Collar,46.26503756,Private,2600,6,z_SUV,no,0,0,Yes,2,6,z_Highly Rural/ Rural,0,0,0,0,0
272,0,0,2,40,3,14,20125.66511,Yes,138443.6137,z_No,z_F,<High School,z_Blue Collar,5.12660788,Private,8260,6,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
273,1,5259,0,54,0,11,44781.81586,No,148676.161,z_No,z_F,<High School,Clerical,82.61145278,Private,30260,3,z_SUV,no,0,0,No,0,9,Highly Urban/ Urban,0,0,0,0,0
274,0,0,0,34,4,14,59828.23281,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,56.29495982,Commercial,10880,10,z_SUV,no,0,0,No,0,13,Highly Urban/ Urban,0,0,0,0,0
275,0,0,1,41,2,14,74022.36337,No,247883.7428,Yes,z_F,Masters,Manager,51.35570119,Private,13000,10,Sports Car,no,4418,1,No,0,12,Highly Urban/ Urban,0,0,0,0,0
276,0,0,0,36,0,11,80256.37859,No,235169.0817,Yes,M,Bachelors,z_Blue Collar,8.992366484,Commercial,14860,4,Minivan,yes,2592,4,No,1,15,Highly Urban/ Urban,0,0,0,0,0
277,0,0,0,55,0,14,6094.294277,No,0,Yes,M,z_High School,Student,27.94211817,Commercial,22770,4,Panel Truck,yes,2631,1,No,1,1,Highly Urban/ Urban,0,0,0,0,0
278,0,0,1,45,2,0,0,No,69743.08102,Yes,z_F,Masters,Home Maker,26.68838825,Private,14300,1,Minivan,no,9062,1,No,1,11,Highly Urban/ Urban,0,0,0,0,0
279,1,3769,2,45,2,12,30085.32061,No,128193.5835,Yes,M,<High School,Clerical,43.69786089,Commercial,7200,4,Pickup,no,0,0,Yes,3,8,Highly Urban/ Urban,0,0,0,0,0
280,0,0,0,50,0,11,80240.87472,No,0,z_No,z_F,Masters,Lawyer,17.33841984,Private,14520,4,Pickup,no,7628,2,No,7,11,Highly Urban/ Urban,0,0,0,0,0
282,0,0,0,55,0,12,55673.19014,No,245677.6531,Yes,z_F,Bachelors,z_Blue Collar,43.06873467,Commercial,27400,14,Van,no,0,0,No,0,13,Highly Urban/ Urban,0,0,0,0,0
283,1,4363.237582,0,44,0,8,32317.31421,No,0,z_No,M,z_High School,Clerical,68.37962907,Private,22450,7,Minivan,yes,3738,1,No,8,1,Highly Urban/ Urban,0,0,0,0,0
284,0,0,0,50,0,9,58762.34488,No,0,z_No,M,Masters,Lawyer,12.78300363,Private,13320,6,Minivan,yes,5253,3,No,0,8,Highly Urban/ Urban,0,0,0,0,0
285,0,0,0,60,0,15,76899.20914,No,270630.8387,Yes,M,PhD,Doctor,33.52540862,Private,7900,4,Sports Car,yes,45574,3,Yes,0,14,Highly Urban/ Urban,0,0,0,0,0
286,0,0,0,40,0,12,48639.60942,No,0,z_No,M,z_High School,z_Blue Collar,18.94018652,Commercial,10360,1,Pickup,no,0,0,No,0,4,z_Highly Rural/ Rural,0,0,0,0,0
287,0,0,0,57,0,6,78591.8779,No,248326.3786,Yes,z_F,z_High School,z_Blue Collar,42.05931494,Commercial,15760,7,Sports Car,no,9462,3,No,0,8,Highly Urban/ Urban,0,0,0,0,0
289,1,5523,0,47,0,NA,21281.93453,No,0,Yes,M,z_High School,Student,39.71076852,Commercial,18150,1,Van,no,6544,1,No,3,NA,Highly Urban/ Urban,1,0,0,1,0
290,1,7390.439959,0,64,0,13,61521.48327,No,248877.7202,Yes,z_F,Masters,Lawyer,40.50100216,Private,7650,1,Sports Car,no,0,0,No,8,9,Highly Urban/ Urban,0,0,0,0,0
291,1,1164.988066,0,34,1,9,105554.3537,Yes,229868.0464,z_No,M,Masters,Lawyer,75.2429745,Private,5300,4,Minivan,no,7504,2,No,2,20,Highly Urban/ Urban,0,0,0,0,0
292,0,0,0,52,0,6,147665.5465,No,405909.5373,Yes,z_F,Masters,Lawyer,42.88046662,Private,6700,11,z_SUV,no,0,0,No,0,17,z_Highly Rural/ Rural,0,0,0,0,0
293,1,2362,1,42,1,3,69290.2134,Yes,0,z_No,M,Masters, ,30.35428387,Commercial,23900,4,Panel Truck,yes,1052,2,No,1,11,Highly Urban/ Urban,0,0,0,0,0
296,1,6142,0,NA,2,8,2954.141221,Yes,0,z_No,z_F,<High School,Clerical,20.64757595,Private,3100,9,Sports Car,yes,10099,2,No,4,5,Highly Urban/ Urban,0,0,0,0,1
297,0,0,0,54,0,11,105761.9779,No,0,z_No,M,Masters,Lawyer,5,Private,17480,6,Minivan,yes,0,0,Yes,2,18,Highly Urban/ Urban,0,0,0,0,0
298,0,0,0,42,2,11,79185.25349,No,243879.7556,Yes,z_F,Bachelors,Professional,27.60927048,Private,13020,3,z_SUV,no,6689,1,No,5,1,Highly Urban/ Urban,0,0,0,0,0
299,0,0,0,56,0,13,111701.6924,No,NA,z_No,z_F,PhD,Manager,17.79612279,Private,18270,6,z_SUV,no,0,0,No,0,17,Highly Urban/ Urban,0,0,1,0,0
301,0,0,0,59,0,12,5005.456561,No,158960.4169,z_No,z_F,z_High School,Student,30.18274405,Private,7500,1,z_SUV,no,0,0,Yes,0,NA,Highly Urban/ Urban,0,0,0,1,0
304,0,0,0,35,0,11,13760.23522,No,0,z_No,z_F,z_High School,Student,27.19409969,Commercial,7700,6,z_SUV,no,10177,2,No,3,1,Highly Urban/ Urban,0,0,0,0,0
305,1,1065,0,54,0,13,88667.79314,No,316418.5105,Yes,z_F,PhD,Lawyer,62.94943864,Private,20090,4,Minivan,no,10520,2,No,1,14,Highly Urban/ Urban,0,0,0,0,0
306,1,5075,0,50,0,13,2656.766602,No,109134.0226,Yes,z_F,Masters,Home Maker,63.34254361,Private,10480,13,Sports Car,no,20452,2,Yes,2,11,Highly Urban/ Urban,0,0,0,0,0
307,0,0,0,29,1,11,51121.65611,No,201649.8564,Yes,z_F,Bachelors,z_Blue Collar,39.58253512,Commercial,10470,1,z_SUV,no,19030,3,Yes,9,9,Highly Urban/ Urban,0,0,0,0,0
309,1,680,0,57,0,12,NA,No,0,z_No,z_F,z_High School,Clerical,19.42590174,Private,11650,4,z_SUV,no,10231,1,No,0,1,Highly Urban/ Urban,0,1,0,0,0
310,0,0,0,43,0,10,97952.51384,No,0,z_No,M,Bachelors,z_Blue Collar,42.94201193,Commercial,27180,1,Panel Truck,no,4784,2,No,4,NA,Highly Urban/ Urban,0,0,0,1,0
311,0,0,0,44,0,0,0,No,104489.9013,Yes,z_F,Bachelors,Home Maker,27.82088361,Private,14190,4,Sports Car,no,35430,2,Yes,2,8,Highly Urban/ Urban,0,0,0,0,0
312,0,0,1,38,2,14,83937.04812,No,234150.7994,Yes,z_F,Bachelors,z_Blue Collar,28.28373575,Commercial,13800,3,z_SUV,no,10851,2,No,0,10,Highly Urban/ Urban,0,0,0,0,0
313,0,0,1,37,2,14,96188.22351,Yes,0,z_No,z_F,Bachelors,Professional,49.32156578,Private,13340,1,z_SUV,no,0,0,Yes,1,10,Highly Urban/ Urban,0,0,0,0,0
314,0,0,1,55,1,14,17819.63852,No,115539.8632,Yes,z_F,Bachelors,Home Maker,32.02297634,Private,13340,1,z_SUV,no,6913,1,No,3,8,z_Highly Rural/ Rural,0,0,0,0,0
315,0,0,2,51,2,14,62893.86166,No,228994.4096,Yes,z_F,Bachelors,Clerical,83.52133225,Private,5990,17,Sports Car,no,0,0,Yes,0,10,z_Highly Rural/ Rural,0,0,0,0,0
316,1,2287,1,42,2,12,68090.40983,Yes,169854.289,z_No,z_F,Bachelors,z_Blue Collar,44.83097562,Commercial,11750,1,Minivan,no,9261,1,No,3,12,Highly Urban/ Urban,0,0,0,0,0
317,1,6195,0,45,2,4,25031.76105,Yes,0,z_No,z_F,z_High School,Clerical,34.08976118,Commercial,6100,1,Pickup,yes,5771,1,No,5,1,z_Highly Rural/ Rural,0,0,0,0,0
318,1,4862,0,54,0,12,52078.33629,No,194226.5371,Yes,M,Masters, ,51.04542646,Commercial,23250,1,Panel Truck,yes,5039,1,No,4,18,Highly Urban/ Urban,0,0,0,0,0
321,0,0,0,48,0,12,22632.63772,No,135678.5061,Yes,z_F,Bachelors,Manager,30.2589765,Private,16730,13,z_SUV,no,0,0,No,0,9,Highly Urban/ Urban,0,0,0,0,0
322,0,0,0,50,0,0,0,No,109511.2012,Yes,M,<High School,Student,31.79080355,Private,4980,6,Minivan,no,0,0,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
323,1,9775.641342,0,25,1,9,51544.43316,Yes,NA,z_No,z_F,z_High School,z_Blue Collar,44.03149922,Commercial,20630,1,z_SUV,no,7767,2,No,8,1,Highly Urban/ Urban,0,0,1,0,0
325,0,0,0,35,0,9,72388.84741,No,213172.8084,z_No,z_F,PhD,Lawyer,45.40330903,Private,13440,1,Minivan,no,8185,4,No,2,10,Highly Urban/ Urban,0,0,0,0,0
326,1,3418,0,29,1,8,73842.01449,Yes,0,z_No,z_F,z_High School,z_Blue Collar,24.50890014,Commercial,22340,1,Sports Car,no,4769,1,No,4,1,Highly Urban/ Urban,0,0,0,0,0
327,1,4423,1,45,2,0,0,Yes,0,z_No,M,<High School,Student,32.52587199,Private,6000,1,Pickup,no,41818,1,Yes,3,1,Highly Urban/ Urban,0,0,0,0,0
328,0,0,0,37,0,14,NA,No,141069.1811,z_No,z_F,Bachelors,Professional,34.04258656,Private,10370,6,z_SUV,no,663,2,No,0,9,Highly Urban/ Urban,0,1,0,0,0
329,0,0,0,56,0,16,109520.6772,No,321674.4908,Yes,M,PhD, ,29.5874582,Commercial,7100,7,Pickup,no,0,0,No,2,17,Highly Urban/ Urban,0,0,0,0,0
330,0,0,0,45,3,17,71968.92887,Yes,212081.4224,z_No,z_F,Masters,Lawyer,44.1016391,Private,13060,6,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
332,0,0,0,48,0,10,NA,No,0,z_No,z_F,Bachelors,Professional,43.3193189,Private,24150,4,Minivan,no,0,0,No,1,10,z_Highly Rural/ Rural,0,1,0,0,0
333,0,0,0,52,0,13,37295.46108,No,163285.3003,z_No,M,<High School,z_Blue Collar,27.87371424,Commercial,6700,4,Pickup,yes,0,0,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
334,0,0,0,40,0,7,50223.95648,No,0,z_No,M,z_High School,z_Blue Collar,15.74063563,Commercial,13780,1,Minivan,yes,1937,2,No,6,5,Highly Urban/ Urban,0,0,0,0,0
335,1,2328,0,41,1,13,109957.3023,No,260748.9075,Yes,z_F,Masters,Lawyer,49.81881515,Private,29470,6,Sports Car,no,0,0,No,1,18,Highly Urban/ Urban,0,0,0,0,0
336,0,0,0,44,2,14,44141.32319,No,141311.8667,Yes,M,PhD,Doctor,10.98058232,Private,5900,10,Pickup,no,7401,1,No,0,0,Highly Urban/ Urban,0,0,0,0,0
337,0,0,0,54,0,NA,30387.93186,No,0,z_No,M,Masters,Lawyer,24.11195939,Private,16580,4,Van,no,27130,2,No,0,13,Highly Urban/ Urban,1,0,0,0,0
338,0,0,0,42,0,12,85751.96763,No,285726.8998,Yes,M,Masters, ,36.4886946,Commercial,5700,13,Pickup,no,0,0,No,2,19,Highly Urban/ Urban,0,0,0,0,0
