"","TARGET_FLAG","JOB_.","JOB_Clerical","JOB_Doctor","JOB_Home.Maker","JOB_Lawyer","JOB_Manager","JOB_Professional","JOB_Student","JOB_z_Blue.Collar","JOB.category"
"3307",0,0,0,0,0,0,0,0,0,1,1
"3308",0,0,0,0,0,1,0,0,0,0,1
"3309",0,0,0,0,0,0,0,0,0,1,1
"3310",0,0,0,0,1,0,0,0,0,0,0
"3312",0,0,0,0,1,0,0,0,0,0,0
"3313",0,0,0,0,0,0,0,0,0,1,1
"3316",0,0,0,0,0,0,0,1,0,0,1
"3319",1,0,0,0,1,0,0,0,0,0,0
"3322",0,0,0,0,0,0,1,0,0,0,1
"3323",0,0,0,0,0,1,0,0,0,0,1
"3325",0,0,0,0,0,0,1,0,0,0,1
"3326",0,0,1,0,0,0,0,0,0,0,0
"3327",1,0,0,0,0,0,0,0,0,1,1
"3333",0,0,0,0,0,1,0,0,0,0,1
"3334",0,0,0,0,0,0,0,0,1,0,0
"3336",0,0,0,0,0,0,1,0,0,0,1
"3337",0,0,0,0,0,0,0,1,0,0,1
"3338",0,0,0,0,0,0,0,0,0,1,1
"3339",0,0,0,0,0,0,0,0,0,1,1
"3340",0,0,1,0,0,0,0,0,0,0,0
"3343",0,0,1,0,0,0,0,0,0,0,0
"3346",0,0,0,0,0,0,0,0,1,0,0
"3347",0,0,0,0,0,0,0,0,0,1,1
"3348",0,0,0,0,0,0,0,0,1,0,0
"3351",0,0,0,0,0,0,1,0,0,0,1
"3354",0,0,0,0,0,0,0,0,0,1,1
"3356",0,1,0,0,0,0,0,0,0,0,1
"3357",0,0,0,1,0,0,0,0,0,0,1
"3362",0,0,0,0,0,0,0,0,0,1,1
"3364",0,0,0,0,0,0,1,0,0,0,1
"3365",0,0,1,0,0,0,0,0,0,0,0
"3366",0,0,0,0,1,0,0,0,0,0,0
"3367",0,0,0,0,0,1,0,0,0,0,1
"3369",1,0,0,0,0,0,0,0,0,1,1
"3370",0,0,0,0,0,0,0,1,0,0,1
"3371",0,0,0,0,0,0,1,0,0,0,1
"3372",0,0,0,0,0,0,0,0,0,1,1
"3373",0,1,0,0,0,0,0,0,0,0,1
"3374",0,0,0,0,0,0,1,0,0,0,1
"3375",0,0,0,1,0,0,0,0,0,0,1
"3376",0,0,0,0,0,0,1,0,0,0,1
"3378",1,0,0,0,0,1,0,0,0,0,1
"3380",0,0,0,0,0,0,0,1,0,0,1
"3381",0,0,0,0,0,0,0,0,0,1,1
"3383",1,0,0,0,0,0,0,0,0,1,1
"3384",1,0,0,0,0,1,0,0,0,0,1
"3388",0,0,0,0,1,0,0,0,0,0,0
"3391",0,0,1,0,0,0,0,0,0,0,0
"3392",1,0,0,0,1,0,0,0,0,0,0
"3393",1,0,1,0,0,0,0,0,0,0,0
"3394",1,0,0,0,0,0,0,0,0,1,1
"3395",0,0,0,0,0,0,0,0,0,1,1
"3397",1,0,0,0,0,0,0,0,1,0,0
"3398",0,0,0,0,0,1,0,0,0,0,1
"3399",0,0,0,0,0,0,0,0,0,1,1
"3401",0,0,0,0,0,0,0,0,0,1,1
"3402",0,0,0,0,0,0,0,0,0,1,1
"3404",0,0,0,0,0,0,0,0,0,1,1
"3406",0,0,0,1,0,0,0,0,0,0,1
"3409",1,0,0,0,1,0,0,0,0,0,0
"3410",1,0,0,0,0,0,0,0,1,0,0
"3411",0,1,0,0,0,0,0,0,0,0,1
"3413",0,0,0,0,0,0,1,0,0,0,1
"3414",1,0,0,0,0,0,0,0,0,1,1
"3415",0,0,0,0,0,0,1,0,0,0,1
"3416",0,0,0,0,1,0,0,0,0,0,0
"3418",0,0,0,0,0,0,0,0,0,1,1
"3420",1,0,0,0,0,0,0,0,0,1,1
"3421",1,0,0,0,0,0,0,0,0,1,1
"3424",0,0,1,0,0,0,0,0,0,0,0
"3425",0,0,0,0,0,0,1,0,0,0,1
"3426",0,0,0,0,1,0,0,0,0,0,0
"3427",0,0,1,0,0,0,0,0,0,0,0
"3428",0,0,0,0,0,0,0,0,0,1,1
"3429",1,0,0,0,0,0,0,0,1,0,0
"3430",0,0,0,0,0,0,1,0,0,0,1
"3431",0,0,0,0,0,0,0,0,1,0,0
"3434",1,0,0,0,0,0,0,0,1,0,0
"3436",0,0,0,0,1,0,0,0,0,0,0
"3437",1,0,1,0,0,0,0,0,0,0,0
"3438",0,1,0,0,0,0,0,0,0,0,1
"3439",0,0,0,1,0,0,0,0,0,0,1
"3441",0,0,0,0,0,0,1,0,0,0,1
"3443",0,0,0,0,0,1,0,0,0,0,1
"3444",1,0,0,0,1,0,0,0,0,0,0
"3446",1,0,1,0,0,0,0,0,0,0,0
"3448",0,0,1,0,0,0,0,0,0,0,0
"3449",0,0,0,1,0,0,0,0,0,0,1
"3450",0,0,0,0,0,1,0,0,0,0,1
"3451",1,0,0,0,0,0,0,0,1,0,0
"3452",0,0,0,1,0,0,0,0,0,0,1
"3453",0,0,0,0,0,0,0,0,0,1,1
"3455",1,0,0,0,0,0,0,0,0,1,1
"3456",0,0,0,0,0,0,0,1,0,0,1
"3458",1,0,0,0,0,1,0,0,0,0,1
"3459",0,0,0,0,0,0,0,0,0,1,1
"3461",0,0,0,0,0,0,0,0,0,1,1
"3463",0,0,0,0,0,0,0,0,0,1,1
"3466",1,0,0,0,0,0,0,0,1,0,0
"3467",0,0,0,0,1,0,0,0,0,0,0
"3469",0,0,0,0,0,1,0,0,0,0,1
"3470",1,0,1,0,0,0,0,0,0,0,0
"3471",0,0,0,1,0,0,0,0,0,0,1
"3472",0,0,0,0,1,0,0,0,0,0,0
"3474",0,0,0,0,0,0,0,1,0,0,1
"3475",0,0,0,0,0,0,0,0,0,1,1
"3476",0,0,0,0,0,0,0,0,0,1,1
"3477",0,0,0,0,0,0,0,0,1,0,0
"3478",0,0,0,1,0,0,0,0,0,0,1
"3479",0,0,0,0,0,0,0,0,0,1,1
"3480",0,0,0,0,0,0,0,0,0,1,1
"3482",0,0,1,0,0,0,0,0,0,0,0
"3483",0,0,0,0,0,1,0,0,0,0,1
"3484",0,1,0,0,0,0,0,0,0,0,1
"3485",1,0,1,0,0,0,0,0,0,0,0
"3487",0,0,1,0,0,0,0,0,0,0,0
"3488",0,0,0,0,0,0,0,0,0,1,1
"3489",0,0,0,1,0,0,0,0,0,0,1
"3491",0,0,0,0,0,0,0,0,0,1,1
"3493",0,0,0,0,0,0,1,0,0,0,1
"3494",0,0,0,0,0,0,0,1,0,0,1
"3495",0,0,0,0,0,0,1,0,0,0,1
"3496",0,0,0,0,0,0,0,0,1,0,0
"3498",1,0,0,0,1,0,0,0,0,0,0
"3499",1,0,0,0,0,0,0,0,1,0,0
"3500",0,0,0,0,0,0,1,0,0,0,1
"3501",0,0,0,0,0,0,0,1,0,0,1
"3503",1,0,0,0,0,0,0,0,1,0,0
"3504",0,0,1,0,0,0,0,0,0,0,0
"3505",0,0,0,1,0,0,0,0,0,0,1
"3507",0,0,0,0,0,0,0,0,0,1,1
"3508",1,0,0,0,1,0,0,0,0,0,0
"3509",0,0,0,0,0,0,0,0,1,0,0
"3510",0,0,0,0,0,0,1,0,0,0,1
"3512",1,0,0,0,1,0,0,0,0,0,0
"3513",0,0,0,0,0,0,0,0,0,1,1
"3516",0,0,0,0,0,0,1,0,0,0,1
"3517",0,0,0,0,0,1,0,0,0,0,1
"3518",0,0,0,0,0,0,1,0,0,0,1
"3519",0,0,0,0,0,0,0,0,0,1,1
"3520",0,0,0,0,0,0,0,1,0,0,1
"3521",0,0,0,0,0,0,0,0,1,0,0
"3522",0,0,1,0,0,0,0,0,0,0,0
"3523",0,0,1,0,0,0,0,0,0,0,0
"3524",0,0,0,0,0,0,1,0,0,0,1
"3526",0,0,0,0,0,0,0,0,0,1,1
"3527",0,0,0,0,0,0,0,1,0,0,1
"3528",0,0,0,0,0,0,0,1,0,0,1
"3529",1,0,0,0,0,0,0,0,0,1,1
"3530",0,0,0,0,0,0,0,1,0,0,1
"3532",1,0,0,1,0,0,0,0,0,0,1
"3535",0,0,0,1,0,0,0,0,0,0,1
"3536",0,0,0,0,0,0,1,0,0,0,1
"3537",0,0,0,0,0,0,0,1,0,0,1
"3540",0,0,0,0,0,0,0,1,0,0,1
"3542",0,0,0,0,0,0,0,0,0,1,1
"3544",0,0,0,0,0,0,1,0,0,0,1
"3545",0,0,1,0,0,0,0,0,0,0,0
"3547",0,0,0,0,0,0,0,0,0,1,1
"3549",1,0,0,0,0,0,1,0,0,0,1
"3551",0,0,0,0,0,1,0,0,0,0,1
"3553",0,0,0,0,0,0,1,0,0,0,1
"3554",0,0,0,0,0,1,0,0,0,0,1
"3555",0,0,0,0,1,0,0,0,0,0,0
"3556",1,0,0,0,0,0,0,1,0,0,1
"3557",0,0,0,0,0,0,0,0,0,1,1
"3558",0,0,0,0,0,0,1,0,0,0,1
"3559",0,0,0,0,0,0,0,0,0,1,1
"3560",1,0,0,0,0,0,0,0,1,0,0
"3561",0,0,0,0,1,0,0,0,0,0,0
"3563",0,0,0,0,1,0,0,0,0,0,0
"3565",0,0,0,0,0,0,1,0,0,0,1
"3567",0,0,0,0,0,0,0,0,0,1,1
"3569",0,0,0,1,0,0,0,0,0,0,1
"3572",0,0,0,0,0,0,1,0,0,0,1
"3573",0,0,0,0,0,0,0,0,0,1,1
"3575",1,0,0,0,0,0,0,0,0,1,1
"3576",0,0,0,1,0,0,0,0,0,0,1
"3578",0,0,0,0,0,0,0,0,0,1,1
"3586",0,0,0,0,0,0,0,0,1,0,0
"3588",0,0,0,0,0,0,1,0,0,0,1
"3589",0,1,0,0,0,0,0,0,0,0,1
"3592",1,1,0,0,0,0,0,0,0,0,1
"3593",1,0,0,0,0,0,0,0,1,0,0
"3595",1,0,0,0,0,0,0,0,1,0,0
"3596",0,0,1,0,0,0,0,0,0,0,0
"3597",1,0,0,0,0,0,0,0,0,1,1
"3600",0,0,0,0,1,0,0,0,0,0,0
"3601",0,0,0,0,0,1,0,0,0,0,1
"3602",0,0,1,0,0,0,0,0,0,0,0
"3605",1,0,0,0,0,0,0,0,1,0,0
"3606",1,0,0,0,1,0,0,0,0,0,0
"3607",0,0,0,0,0,0,0,0,0,1,1
"3609",0,0,0,0,0,0,1,0,0,0,1
"3610",0,0,1,0,0,0,0,0,0,0,0
"3612",1,0,0,0,0,0,0,0,1,0,0
"3614",0,1,0,0,0,0,0,0,0,0,1
"3615",0,0,0,0,0,0,0,0,0,1,1
"3617",1,0,0,0,0,0,0,0,1,0,0
"3622",0,0,0,0,0,0,0,1,0,0,1
"3623",0,0,0,1,0,0,0,0,0,0,1
"3625",1,0,0,0,0,1,0,0,0,0,1
"3626",0,0,0,0,0,0,0,1,0,0,1
"3627",0,0,0,1,0,0,0,0,0,0,1
"3629",0,0,0,0,0,0,0,0,0,1,1
"3632",0,0,0,1,0,0,0,0,0,0,1
"3634",0,0,1,0,0,0,0,0,0,0,0
"3635",0,0,0,0,0,0,0,0,0,1,1
"3636",0,1,0,0,0,0,0,0,0,0,1
"3638",0,0,0,0,0,0,1,0,0,0,1
"3640",1,0,0,0,0,0,0,0,0,1,1
"3641",0,0,0,0,0,1,0,0,0,0,1
"3642",1,0,0,0,0,0,0,0,1,0,0
"3643",0,0,0,0,0,0,0,0,1,0,0
"3644",0,0,0,0,0,0,0,1,0,0,1
"3646",1,0,0,0,0,0,0,1,0,0,1
"3648",1,0,0,0,0,0,0,0,0,1,1
"3650",0,0,0,1,0,0,0,0,0,0,1
"3653",0,0,0,0,0,0,1,0,0,0,1
"3658",0,0,1,0,0,0,0,0,0,0,0
"3659",0,0,1,0,0,0,0,0,0,0,0
"3660",0,1,0,0,0,0,0,0,0,0,1
"3662",0,0,0,0,0,0,1,0,0,0,1
"3663",0,0,0,1,0,0,0,0,0,0,1
"3666",0,0,0,0,0,0,0,0,0,1,1
"3667",0,0,0,0,0,0,0,1,0,0,1
"3668",0,0,0,0,1,0,0,0,0,0,0
"3669",0,0,0,0,0,0,0,0,0,1,1
"3670",0,0,0,0,1,0,0,0,0,0,0
"3671",0,0,0,0,0,0,0,0,0,1,1
"3672",0,0,0,0,0,0,0,0,1,0,0
"3674",1,0,0,0,0,0,0,0,0,1,1
"3676",0,0,0,0,1,0,0,0,0,0,0
"3678",0,0,0,0,0,0,0,0,0,1,1
"3680",0,0,0,0,0,0,0,1,0,0,1
"3681",0,0,0,0,1,0,0,0,0,0,0
"3682",1,0,0,0,0,0,0,0,0,1,1
"3683",0,0,1,0,0,0,0,0,0,0,0
"3684",1,0,0,0,0,0,0,0,0,1,1
"3687",0,0,0,0,0,0,0,0,1,0,0
"3688",0,0,0,0,1,0,0,0,0,0,0
"3691",1,0,0,1,0,0,0,0,0,0,1
"3694",0,0,0,0,0,0,0,1,0,0,1
"3697",0,0,0,0,0,0,0,1,0,0,1
"3701",0,0,0,0,0,0,0,0,0,1,1
"3702",1,0,0,0,0,0,0,1,0,0,1
"3703",0,0,0,0,1,0,0,0,0,0,0
"3704",1,0,0,0,0,0,0,1,0,0,1
"3705",0,0,0,0,0,0,0,0,0,1,1
"3706",0,0,1,0,0,0,0,0,0,0,0
"3707",0,0,0,0,0,0,0,0,0,1,1
"3708",0,0,0,0,0,0,0,0,0,1,1
"3709",0,0,0,0,0,0,0,0,0,1,1
"3710",1,0,0,0,0,0,0,0,0,1,1
"3711",0,0,0,0,0,0,1,0,0,0,1
"3712",0,0,0,0,0,0,0,0,0,1,1
"3714",0,0,0,0,0,0,0,1,0,0,1
"3715",0,0,0,0,0,0,1,0,0,0,1
"3717",0,0,0,0,0,0,0,1,0,0,1
"3718",0,0,0,0,0,0,0,0,0,1,1
"3719",0,0,0,0,0,0,0,1,0,0,1
"3720",0,0,0,0,0,0,1,0,0,0,1
"3722",1,0,0,0,0,0,1,0,0,0,1
"3726",0,1,0,0,0,0,0,0,0,0,1
"3727",1,0,0,0,0,0,0,0,1,0,0
"3729",0,0,1,0,0,0,0,0,0,0,0
"3730",0,0,1,0,0,0,0,0,0,0,0
"3732",0,0,0,0,0,0,0,0,0,1,1
"3733",0,0,0,0,0,0,1,0,0,0,1
"3736",0,0,0,0,0,1,0,0,0,0,1
"3739",0,0,0,0,0,0,1,0,0,0,1
"3740",0,0,0,0,0,0,1,0,0,0,1
"3741",0,0,0,0,0,0,0,1,0,0,1
"3742",1,1,0,0,0,0,0,0,0,0,1
"3743",0,0,0,0,0,1,0,0,0,0,1
"3744",0,0,0,0,0,0,0,0,0,1,1
"3745",0,0,0,0,0,0,0,0,0,1,1
"3746",0,0,0,0,1,0,0,0,0,0,0
"3748",1,0,0,0,0,0,0,0,0,1,1
"3751",0,0,0,0,0,0,0,0,0,1,1
"3753",1,0,0,0,0,0,0,0,1,0,0
"3754",0,0,0,0,0,0,0,0,0,1,1
"3755",0,0,0,0,0,0,1,0,0,0,1
"3757",1,1,0,0,0,0,0,0,0,0,1
"3759",0,1,0,0,0,0,0,0,0,0,1
"3760",0,0,0,0,0,0,1,0,0,0,1
"3763",1,0,0,0,0,1,0,0,0,0,1
"3765",1,0,0,0,0,1,0,0,0,0,1
"3767",0,0,0,0,0,0,0,0,1,0,0
"3769",1,0,0,0,1,0,0,0,0,0,0
"3774",0,0,0,0,0,0,0,1,0,0,1
"3776",0,0,1,0,0,0,0,0,0,0,0
"3777",0,0,0,0,0,0,0,1,0,0,1
"3778",1,0,0,0,0,0,0,0,0,1,1
"3779",1,0,0,0,0,0,0,0,1,0,0
"3780",0,0,0,0,0,0,0,0,0,1,1
"3781",0,0,0,0,0,0,0,0,0,1,1
"3782",0,1,0,0,0,0,0,0,0,0,1
"3783",0,0,0,0,0,0,0,0,0,1,1
"3784",0,0,0,0,0,0,1,0,0,0,1
"3787",0,0,0,0,0,1,0,0,0,0,1
"3789",1,0,1,0,0,0,0,0,0,0,0
"3792",0,0,0,1,0,0,0,0,0,0,1
"3793",0,0,0,0,0,0,0,1,0,0,1
"3794",0,0,0,0,0,0,0,0,1,0,0
"3795",0,0,0,0,0,0,0,0,1,0,0
"3796",1,0,1,0,0,0,0,0,0,0,0
"3800",0,0,0,0,0,1,0,0,0,0,1
"3801",1,0,0,0,0,0,0,0,1,0,0
"3805",1,0,0,0,0,1,0,0,0,0,1
"3806",0,0,1,0,0,0,0,0,0,0,0
"3808",0,0,0,0,0,0,0,1,0,0,1
"3809",0,0,0,0,0,0,0,0,0,1,1
"3812",0,0,0,0,0,0,0,1,0,0,1
"3813",0,0,0,0,0,0,0,0,1,0,0
"3814",0,0,1,0,0,0,0,0,0,0,0
"3815",0,0,0,0,0,0,0,1,0,0,1
"3816",0,0,1,0,0,0,0,0,0,0,0
"3817",0,0,0,0,0,0,0,0,1,0,0
"3818",0,0,0,0,0,0,0,0,0,1,1
"3819",0,0,0,0,0,0,0,0,1,0,0
"3821",1,0,0,0,0,0,1,0,0,0,1
"3822",1,0,0,0,0,0,0,0,0,1,1
"3823",0,0,0,0,0,1,0,0,0,0,1
"3824",0,0,0,1,0,0,0,0,0,0,1
"3826",1,0,0,0,1,0,0,0,0,0,0
"3827",1,0,0,0,0,0,0,0,1,0,0
"3829",0,0,0,0,0,0,0,1,0,0,1
"3830",0,0,0,0,0,0,0,1,0,0,1
"3833",0,0,0,0,0,0,1,0,0,0,1
"3837",1,0,0,0,0,0,1,0,0,0,1
"3845",0,0,1,0,0,0,0,0,0,0,0
"3846",1,0,0,0,1,0,0,0,0,0,0
"3847",1,0,1,0,0,0,0,0,0,0,0
"3848",0,0,0,0,0,0,0,0,0,1,1
"3849",0,0,0,0,0,0,1,0,0,0,1
"3851",0,0,1,0,0,0,0,0,0,0,0
"3852",1,0,0,0,0,0,1,0,0,0,1
"3853",1,0,0,0,0,0,0,0,0,1,1
"3854",1,0,0,0,1,0,0,0,0,0,0
"3855",0,0,0,0,1,0,0,0,0,0,0
"3857",1,0,0,0,0,0,0,0,0,1,1
"3858",0,0,0,0,0,0,0,1,0,0,1
"3859",1,1,0,0,0,0,0,0,0,0,1
"3861",0,0,0,0,0,0,0,0,0,1,1
"3864",0,0,1,0,0,0,0,0,0,0,0
"3866",0,0,1,0,0,0,0,0,0,0,0
"3871",0,0,0,0,1,0,0,0,0,0,0
"3872",0,0,0,0,0,0,0,0,0,1,1
"3873",0,0,0,0,0,0,1,0,0,0,1
"3874",1,0,0,0,0,0,0,0,0,1,1
"3875",0,0,0,0,0,0,1,0,0,0,1
"3876",1,0,0,0,0,0,0,0,0,1,1
"3877",0,0,0,0,0,1,0,0,0,0,1
"3878",1,0,0,0,0,0,0,0,1,0,0
"3879",0,0,0,0,0,0,0,1,0,0,1
"3880",0,0,0,0,0,0,1,0,0,0,1
"3881",0,0,0,0,0,0,1,0,0,0,1
"3883",1,0,1,0,0,0,0,0,0,0,0
"3884",0,0,0,0,0,0,0,1,0,0,1
"3886",1,0,0,0,0,0,0,1,0,0,1
"3887",1,0,0,0,0,0,0,0,1,0,0
"3889",0,0,0,0,0,1,0,0,0,0,1
"3890",0,0,0,0,0,0,1,0,0,0,1
"3891",0,0,0,0,0,0,0,0,1,0,0
"3892",0,0,0,0,0,0,0,0,0,1,1
"3898",1,0,1,0,0,0,0,0,0,0,0
"3900",0,0,0,0,0,0,1,0,0,0,1
"3901",1,0,0,0,0,0,0,1,0,0,1
"3902",0,0,0,0,0,0,0,0,0,1,1
"3903",0,0,1,0,0,0,0,0,0,0,0
"3904",0,0,0,0,0,0,0,1,0,0,1
"3905",1,0,0,0,0,0,0,0,0,1,1
"3908",1,0,0,0,0,0,0,1,0,0,1
"3909",0,0,0,0,1,0,0,0,0,0,0
"3913",0,0,0,0,0,0,0,0,1,0,0
"3915",0,0,0,0,0,0,0,0,0,1,1
"3919",0,0,0,0,0,0,1,0,0,0,1
"3920",1,0,1,0,0,0,0,0,0,0,0
"3922",0,0,0,0,0,0,1,0,0,0,1
"3925",0,0,0,0,0,0,0,0,0,1,1
"3926",1,0,1,0,0,0,0,0,0,0,0
"3927",0,0,1,0,0,0,0,0,0,0,0
"3928",0,0,0,0,0,1,0,0,0,0,1
"3931",0,0,0,0,0,1,0,0,0,0,1
"3932",0,0,0,0,0,0,0,1,0,0,1
"3934",1,0,0,0,0,0,0,0,1,0,0
"3935",0,0,0,0,0,0,0,0,1,0,0
"3937",1,0,0,0,0,0,0,0,0,1,1
"3938",0,0,0,0,0,0,0,0,0,1,1
"3939",0,0,0,0,0,1,0,0,0,0,1
"3940",1,0,0,0,0,0,0,0,0,1,1
"3941",1,0,0,0,0,0,0,0,0,1,1
"3943",0,0,0,0,0,0,0,0,1,0,0
"3944",1,0,0,0,0,0,0,1,0,0,1
"3945",0,0,0,0,1,0,0,0,0,0,0
"3947",0,0,0,0,0,0,0,0,0,1,1
"3948",1,0,1,0,0,0,0,0,0,0,0
"3951",0,0,0,0,0,1,0,0,0,0,1
"3960",0,0,0,0,0,0,1,0,0,0,1
"3961",1,0,0,0,0,1,0,0,0,0,1
"3962",1,0,0,0,0,0,0,0,0,1,1
"3965",0,0,0,0,0,0,0,1,0,0,1
"3966",1,1,0,0,0,0,0,0,0,0,1
"3967",0,0,0,0,0,1,0,0,0,0,1
"3969",0,0,0,0,0,0,0,0,0,1,1
"3970",0,0,0,0,0,0,1,0,0,0,1
"3976",0,0,0,0,0,0,0,0,1,0,0
"3977",0,0,0,0,0,1,0,0,0,0,1
"3980",0,0,0,0,0,0,0,1,0,0,1
"3983",0,0,1,0,0,0,0,0,0,0,0
"3987",0,0,0,0,1,0,0,0,0,0,0
"3988",0,1,0,0,0,0,0,0,0,0,1
"3992",0,1,0,0,0,0,0,0,0,0,1
"3993",0,0,0,0,0,0,0,1,0,0,1
"3995",0,0,0,0,0,0,0,0,0,1,1
"3996",0,0,0,0,1,0,0,0,0,0,0
"3998",1,0,0,0,0,0,0,1,0,0,1
"4001",0,0,0,0,0,1,0,0,0,0,1
"4002",1,0,0,0,0,0,0,0,1,0,0
"4003",0,0,0,0,0,0,0,1,0,0,1
"4004",0,1,0,0,0,0,0,0,0,0,1
"4005",0,0,0,0,0,0,0,0,0,1,1
"4006",1,0,0,0,0,0,0,0,0,1,1
"4009",1,0,0,0,0,0,0,1,0,0,1
"4010",0,0,0,0,0,0,0,0,0,1,1
"4012",0,0,0,0,0,0,0,0,1,0,0
"4014",0,0,1,0,0,0,0,0,0,0,0
"4015",0,0,0,0,0,0,0,0,0,1,1
"4016",0,0,1,0,0,0,0,0,0,0,0
"4019",0,0,0,0,0,0,0,0,0,1,1
"4022",0,0,1,0,0,0,0,0,0,0,0
"4023",0,0,0,1,0,0,0,0,0,0,1
"4024",0,0,0,0,1,0,0,0,0,0,0
"4025",0,0,1,0,0,0,0,0,0,0,0
"4026",0,0,0,0,0,0,1,0,0,0,1
"4028",0,0,0,1,0,0,0,0,0,0,1
"4030",0,0,0,0,0,1,0,0,0,0,1
"4031",0,0,0,1,0,0,0,0,0,0,1
"4032",1,0,0,0,0,0,0,1,0,0,1
"4033",0,0,1,0,0,0,0,0,0,0,0
"4037",0,0,1,0,0,0,0,0,0,0,0
"4038",0,0,0,0,0,1,0,0,0,0,1
"4039",1,0,0,0,0,0,1,0,0,0,1
"4043",0,0,0,0,0,0,0,0,0,1,1
"4044",0,0,1,0,0,0,0,0,0,0,0
"4045",0,0,0,0,0,0,0,0,0,1,1
"4048",0,0,0,0,0,0,0,0,0,1,1
"4050",0,0,0,0,0,0,0,1,0,0,1
"4051",0,0,0,0,1,0,0,0,0,0,0
"4052",0,0,0,0,0,1,0,0,0,0,1
"4053",0,0,0,0,0,0,0,0,0,1,1
"4054",0,0,0,0,0,0,1,0,0,0,1
"4055",0,0,0,0,0,0,0,1,0,0,1
"4056",1,0,1,0,0,0,0,0,0,0,0
"4058",1,0,0,0,0,0,0,0,0,1,1
"4059",0,0,1,0,0,0,0,0,0,0,0
"4060",0,0,0,0,0,0,0,1,0,0,1
"4061",1,0,0,0,1,0,0,0,0,0,0
"4062",1,0,0,0,0,0,0,0,0,1,1
"4067",0,0,0,0,0,0,0,1,0,0,1
"4068",0,0,0,0,0,0,0,0,0,1,1
"4069",0,0,0,1,0,0,0,0,0,0,1
"4070",0,1,0,0,0,0,0,0,0,0,1
"4071",0,0,0,0,0,1,0,0,0,0,1
"4072",0,0,0,0,0,1,0,0,0,0,1
"4074",0,0,1,0,0,0,0,0,0,0,0
"4075",0,0,1,0,0,0,0,0,0,0,0
"4077",0,0,1,0,0,0,0,0,0,0,0
"4078",1,0,0,0,0,0,1,0,0,0,1
"4080",0,1,0,0,0,0,0,0,0,0,1
"4083",0,0,1,0,0,0,0,0,0,0,0
"4086",1,0,0,0,0,0,0,0,0,1,1
"4087",0,1,0,0,0,0,0,0,0,0,1
"4089",1,0,1,0,0,0,0,0,0,0,0
"4093",0,0,0,0,0,0,0,0,0,1,1
"4094",0,0,0,0,1,0,0,0,0,0,0
"4095",0,0,0,0,0,0,0,0,0,1,1
"4096",1,0,0,0,0,1,0,0,0,0,1
"4097",1,0,0,1,0,0,0,0,0,0,1
"4098",0,0,0,0,0,0,0,0,1,0,0
"4099",1,0,0,0,0,0,0,0,1,0,0
"4100",0,0,0,0,0,0,0,0,0,1,1
"4102",1,0,0,0,0,0,0,0,0,1,1
"4103",0,0,0,0,0,0,0,0,1,0,0
"4104",0,0,0,0,0,0,1,0,0,0,1
"4106",0,0,0,0,0,0,0,0,0,1,1
"4107",0,0,0,0,0,0,0,1,0,0,1
"4112",0,0,0,0,0,0,0,0,0,1,1
"4114",0,0,0,0,0,1,0,0,0,0,1
"4115",0,0,0,0,0,0,0,0,0,1,1
"4117",0,0,0,0,0,1,0,0,0,0,1
"4119",0,0,0,0,0,0,0,0,0,1,1
"4122",0,0,0,0,0,0,0,0,0,1,1
"4123",1,0,0,0,0,0,0,0,0,1,1
"4124",0,0,0,0,0,0,0,0,0,1,1
"4125",1,0,0,0,0,1,0,0,0,0,1
"4126",0,0,0,0,0,0,0,0,0,1,1
"4128",0,0,0,0,0,0,0,0,0,1,1
"4129",0,0,0,0,0,0,0,1,0,0,1
"4131",1,0,0,0,0,0,0,0,1,0,0
"4132",1,0,0,0,0,0,0,0,0,1,1
"4133",0,0,1,0,0,0,0,0,0,0,0
"4134",1,0,1,0,0,0,0,0,0,0,0
"4135",0,0,0,0,0,0,0,1,0,0,1
"4136",0,0,1,0,0,0,0,0,0,0,0
"4137",1,0,0,0,0,0,0,1,0,0,1
"4138",0,0,0,0,0,0,1,0,0,0,1
"4140",1,0,0,0,0,0,0,0,1,0,0
"4141",1,0,0,0,0,0,0,0,0,1,1
"4142",0,0,0,0,0,0,1,0,0,0,1
"4143",0,0,0,0,0,0,0,0,1,0,0
"4145",1,0,0,0,1,0,0,0,0,0,0
"4146",0,0,0,0,0,1,0,0,0,0,1
"4148",0,0,0,0,0,0,1,0,0,0,1
"4149",0,0,0,0,0,0,0,0,1,0,0
"4150",0,0,0,0,0,0,0,1,0,0,1
"4151",0,1,0,0,0,0,0,0,0,0,1
"4154",1,0,1,0,0,0,0,0,0,0,0
"4155",1,0,0,0,0,0,1,0,0,0,1
"4157",0,0,0,1,0,0,0,0,0,0,1
"4159",0,0,0,0,0,0,1,0,0,0,1
"4160",0,0,0,0,0,0,0,1,0,0,1
"4162",0,0,0,0,0,0,0,0,1,0,0
"4163",1,0,0,0,0,0,0,1,0,0,1
"4165",0,0,0,0,0,1,0,0,0,0,1
"4166",1,0,0,0,0,0,0,1,0,0,1
"4170",1,0,1,0,0,0,0,0,0,0,0
"4171",0,0,0,0,0,0,0,0,1,0,0
"4172",0,0,0,0,0,1,0,0,0,0,1
"4173",0,0,0,0,1,0,0,0,0,0,0
"4174",1,0,1,0,0,0,0,0,0,0,0
"4175",0,0,0,0,0,0,0,0,0,1,1
"4178",1,1,0,0,0,0,0,0,0,0,1
