"","y","AGE","INCOME","TRAVTIME","BLUEBOOK","OLDCLAIM","CLM_FREQ","MVR_PTS"
"659",0,53,167661.2556,35.55438068,24390,10421,3,0
"661",0,53,NA,26.7478441,14880,0,0,1
"662",1,56,44320.46037,47.5200762,12160,3211,1,7
"665",1,42,73694.4643,36.62306256,5730,0,0,0
"666",0,52,57536.14891,74.18480903,17130,0,0,0
"667",1,45,44785.58284,5,10480,0,0,2
"668",1,39,56014.16541,27.98217539,7100,0,0,0
"669",0,47,38759.71485,17.48857587,27820,0,0,1
"670",0,46,52954.95185,14.82393748,14640,0,0,0
"671",0,34,33197.11307,29.49581252,5100,0,0,0
"673",0,46,144447.8594,34.28526356,12130,0,0,3
"675",0,49,39934.22735,54.18357546,11750,0,0,0
"676",0,46,33333.24129,27.78510916,9430,0,0,0
"677",0,41,65900.98755,16.12231396,16570,0,0,1
"680",0,36,46195.04371,25.09021446,20530,0,0,0
"681",0,53,NA,43.46302303,6800,0,0,2
"682",0,39,56014.16541,27.98217539,23370,0,0,0
"683",0,28,62293.75671,43.01261637,18370,0,0,1
"684",0,46,99224.00183,32.98001162,13500,0,0,1
"686",0,39,31868.51151,5,15140,8431,1,4
"687",0,44,57856.55519,22.9057249,19170,0,0,0
"688",1,38,57889.5037,18.82662669,25280,0,0,2
"689",0,30,42579.21522,11.84223439,24490,2974,1,0
"690",0,44,64617.01495,45.66169009,12360,0,0,0
"691",0,37,101862.5041,42.71024588,25850,0,0,0
"692",1,24,6862.200984,37.94141021,2190,11226,1,4
"693",0,44,110556.159,40.94177138,14090,0,0,2
"694",0,57,66292.97403,7.177449043,27370,0,0,0
"696",0,55,7231.20847,20.51480912,2220,26871,1,2
"697",0,49,95637.295,9.087323622,12330,0,0,1
"698",0,52,82598.96429,15.93251875,13660,0,0,2
"701",0,48,80657.48836,42.4937928,14370,2928,2,4
"702",0,48,19717.93852,22.91713919,15550,0,0,2
"703",0,45,0,21.07036392,6880,0,0,0
"705",0,53,73055.90456,33.90717973,14110,0,0,1
"707",0,54,1590.352217,14.20732161,20320,0,0,0
"708",0,31,17645.32089,31.94521205,4600,0,0,0
"709",0,47,40459.98743,54.20380968,5550,0,0,1
"710",0,51,15541.73322,13.52215382,3050,0,0,0
"711",0,38,25123.15403,52.20387684,11710,0,0,1
"712",0,47,52813.92929,19.85309689,11480,0,0,0
"713",1,45,116018.1666,24.80094403,17600,16545,1,2
"714",0,52,147665.5465,42.88046662,21530,0,0,0
"715",0,50,92320.82011,27.86584515,11660,0,0,0
"717",0,27,7988.752826,48.37358637,5000,0,0,2
"720",0,46,0,27.78407529,6500,6913,3,2
"722",0,44,74482.83187,42.78823805,12300,0,0,0
"723",0,49,117251.5084,28.12000785,18130,6494,2,0
"724",1,41,105562.8693,22.90304481,27520,35585,2,0
"726",0,46,39074.65758,7.555510613,26000,0,0,3
"727",0,46,62886.157,17.73566855,22260,5290,1,6
"728",0,40,33150.14573,23.20336899,20990,0,0,0
"729",1,33,112942.8452,29.18910981,16090,0,0,0
"730",1,45,36364.69567,47.948254,20010,0,0,3
"731",1,36,35990.0266,33.87565436,13840,10310,1,3
"732",0,50,102190.8545,54.62428401,19380,8730,2,0
"733",0,44,19236.79165,28.38707003,22500,0,0,0
"734",0,46,132766.6873,19.86674816,23910,0,0,1
"735",1,35,99324.54594,40.3133959,20870,1994,2,3
"737",0,59,69483.19224,34.47785544,14350,0,0,1
"738",0,37,55341.23321,45.77119146,19220,12204,1,0
"739",0,41,130607.3167,31.26350591,5600,0,0,3
"741",0,30,132463.0692,37.77856679,14820,5007,3,5
"742",1,43,215536.2823,38.22675802,36390,0,0,1
"743",1,50,180782.8219,42.30788772,36690,0,0,1
"744",0,40,71237.39809,25.42560648,12620,30001,2,5
"745",0,49,45551.43669,33.64539604,16460,5545,2,2
"747",0,40,0,47.79120407,8690,0,0,0
"749",0,37,107765.0017,14.07940597,24440,5818,1,1
"750",1,35,8745.746093,50.37080046,5370,0,0,6
"751",0,26,53981.7845,37.26995552,18980,0,0,0
"752",0,42,9949.973393,37.37078593,6690,0,0,0
"753",0,35,32994.44744,26.37280219,13120,0,0,3
"755",0,48,87019.808,38.99171239,15790,0,0,0
"756",1,49,0,52.21763599,6400,0,0,5
"758",0,48,117337.693,12.26826867,28510,0,0,0
"759",1,55,74384.69935,61.09902237,12520,8533,1,7
"760",0,43,NA,30.48696896,19670,0,0,0
"761",0,62,133129.5548,20.27491586,33010,0,0,0
"762",0,47,76134.44027,22.29997524,37580,0,0,0
"763",0,36,75586.96827,35.61404493,22520,3753,1,2
"765",0,48,136007.9008,34.05429565,30280,0,0,2
"766",0,31,14064.09996,24.0483682,12470,9237,2,2
"768",1,40,37957.90797,44.77072697,13890,15849,1,0
"769",0,39,NA,46.23530823,13840,0,0,0
"770",1,33,13811.92576,48.81606341,4800,0,0,0
"771",0,37,90294.65465,25.19043673,14890,0,0,0
"772",0,51,121899.8479,55.93575973,14740,5519,1,4
"773",0,35,71424.40043,31.68963908,18390,0,0,1
"774",0,38,97821.35198,38.8447141,15080,0,0,3
"776",1,41,18938.8564,50.14701625,5600,41669,3,1
"777",0,44,102872.2865,38.12057686,5960,0,0,1
"778",1,32,0,28.08547373,10120,3928,2,1
"779",0,25,0,37.43565165,4000,4920,1,3
"780",1,48,30377.45438,29.2340776,6300,0,0,0
"781",0,36,7584.757997,5,15500,6826,2,7
"782",0,41,44223.76548,73.53350547,11710,0,0,0
"783",0,43,83549.7888,5,24950,0,0,0
"784",0,49,8251.81149,41.80413182,6400,0,0,0
"785",1,30,106721.8977,43.04772224,26520,0,0,0
"786",1,43,12284.06161,43.17871541,26710,0,0,0
"787",0,52,92181.7418,54.55695951,20160,7888,2,0
"788",0,35,49298.76105,53.64364394,9210,0,0,0
"789",1,42,57378.64815,37.03324981,9420,5858,2,2
"790",1,41,NA,35.23387221,11830,7645,2,1
"791",0,46,40264.0937,5,17940,0,0,0
"792",0,24,0,58.28369052,3900,0,0,3
"793",1,42,44660.72838,50.53938385,25750,7637,2,3
"794",0,45,78796.21981,23.55915855,15950,0,0,0
"795",1,23,27239.11538,53.44063259,6520,0,0,5
"796",0,37,590.5192315,42.21343799,11370,0,0,4
"797",0,45,131147.7447,19.29648945,28400,0,0,0
"798",0,65,0,42.92148845,16830,0,0,0
"800",0,45,103093.2197,30.91465464,14830,0,0,0
"801",0,45,107537.2066,29.78092191,16820,0,0,0
"802",0,55,87792.94909,60.2176756,38340,0,0,0
"803",1,42,42891.4841,25.97429578,22150,3790,2,0
"805",0,54,19393.55698,51.02893081,11550,0,0,0
"806",0,49,70497.35315,5,6400,0,0,3
"808",1,30,112686.8844,24.15893075,12770,0,0,0
"809",0,59,83937.08153,52.34253959,28250,0,0,0
"810",0,33,54109.06849,27.86743959,8700,0,0,0
"811",0,45,63478.7425,22.50320555,24510,0,0,0
"814",0,44,84736.17168,10.3590203,7930,2772,2,3
"815",1,56,63534.6008,50.94008789,13450,30094,4,1
"816",0,50,62069.24696,30.05213694,12710,0,0,0
"817",0,31,26118.6198,46.74643555,7210,0,0,0
"818",0,57,93870.47214,16.42472721,16870,0,0,0
"819",1,57,216984.8655,39.9254135,20590,0,0,5
"820",0,51,54920.4147,31.25057885,33400,0,0,1
"821",0,49,66195.75249,16.96277805,8550,28274,2,0
"823",0,38,136333.9547,23.45938675,21130,0,0,0
"824",0,70,12280.19054,18.09340342,27040,2080,1,3
"825",0,53,176037.0747,18.34654171,41180,0,0,0
"826",1,58,103554.8298,48.78639429,30580,0,0,0
"827",1,39,NA,7.032830857,5480,2904,2,1
"828",0,32,0,24.34514594,4700,0,0,0
"829",0,37,67175.30727,40.32894412,23340,0,0,5
"830",1,48,40407.58433,24.48402643,5540,0,0,1
"832",0,44,35794.22363,39.58101321,13050,45337,1,3
"833",0,47,143716.1799,23.22223621,38120,0,0,2
"834",0,45,72727.035,23.86340699,13210,0,0,2
"837",0,47,63239.48246,21.93082615,7820,8752,2,0
"838",0,39,26839.79637,25.72186727,21950,5477,3,4
"839",0,40,87967.23637,49.4223348,14300,0,0,0
"840",0,38,100355.1818,36.24292618,28670,0,0,1
"841",1,51,0,29.96409142,11750,0,0,3
"842",0,41,NA,26.21143047,11740,0,0,1
"844",0,54,70007.71614,17.75799665,15480,0,0,0
"845",1,47,68601.91795,35.75490894,6200,9136,4,2
"846",0,29,62115.75835,10.60738881,1500,3165,3,1
"848",0,46,16717.41589,44.68195091,15520,0,0,0
"849",0,41,0,17.72427145,6610,3825,2,1
"851",0,46,69349.94168,42.25493331,13030,1699,1,6
"852",0,49,99291.65899,48.26292275,10190,0,0,0
"854",0,46,54340.47134,45.21592426,20320,0,0,5
"855",0,42,49120.37334,37.14216602,5700,1775,1,2
"856",0,38,26073.91507,22.23597175,10500,0,0,3
"857",1,51,0,16.24612102,6720,3029,2,0
"859",0,53,17423.68673,39.4359604,15200,0,0,0
"860",1,40,52474.57964,8.797270079,10750,0,0,3
"862",1,62,103109.2113,41.35010042,11810,0,0,0
"863",0,47,92214.47084,19.44707813,19200,5184,2,4
"864",0,46,63552.77797,39.45745441,33640,37876,2,0
"866",0,39,98997.38957,31.91257243,24510,0,0,0
"869",0,49,75580.01005,29.26614721,17220,0,0,1
"870",1,35,8276.23323,12.79632071,2330,0,0,4
"871",0,54,130241.068,46.35537769,15570,0,0,3
"873",0,50,104831.3548,31.39380612,6500,6657,2,3
"874",0,56,0,39.45637662,13130,0,0,1
"875",0,41,95075.53436,20.71480247,28710,0,0,0
"876",0,42,109098.4486,43.60620349,1500,1015,2,0
"877",0,48,105299.0846,33.09267739,28610,6936,2,2
"878",0,27,166855.3773,70.9750398,23060,0,0,3
"880",0,41,0,26.70273415,16840,0,0,0
"882",0,25,78061.53858,5,20640,0,0,0
"884",0,42,97054.10527,39.95248917,19580,0,0,0
"885",1,42,58452.98407,29.23600266,9480,0,0,1
"886",1,41,175782.925,45.52640073,21520,4082,2,4
"888",0,41,37522.59584,40.39776659,12260,3134,1,3
"890",1,30,0,21.14405316,4500,754,1,0
"891",0,52,135115.8758,28.31805174,17530,0,0,1
"892",0,50,36605.17203,48.05010963,18050,46625,3,4
"893",1,32,NA,33.65411085,6890,36000,4,1
"894",0,50,NA,16.35594409,14910,0,0,1
"896",0,36,121391.4191,46.49080596,36420,2602,2,3
"898",0,36,30070.61081,33.08554792,17970,0,0,0
"900",1,42,68170.56109,12.90910762,18130,0,0,2
"901",0,63,32824.29717,30.08380601,23750,0,0,4
"902",1,64,0,59.87462567,7900,23432,2,9
"904",0,47,78118.79052,25.39309837,14010,0,0,0
"905",0,57,99985.14854,22.87983515,17200,6739,2,5
"906",1,29,0,12.47731804,6720,52445,3,5
"910",0,61,52528.59209,65.6969094,12850,0,0,0
"912",0,42,130881.7936,39.48256841,14590,42820,2,7
"915",0,49,89547.15559,37.70408631,10450,0,0,0
"916",0,45,79720.47334,25.90951113,20280,0,0,1
"917",0,58,131657.8723,30.69565331,26780,0,0,0
"918",0,50,73668.44437,12.513034,8870,0,0,6
"919",0,35,5627.680225,24.35691807,6820,0,0,0
"920",1,39,32187.59184,37.56803823,8620,5399,2,4
"923",0,55,83090.36861,19.83060362,24750,0,0,0
"924",0,54,27546.42952,5,15730,0,0,3
"926",1,45,59197.13547,61.37852257,22690,4940,2,3
"927",0,44,188427.6077,35.14114671,24740,0,0,2
"928",0,45,0,23.01343705,6000,52068,1,4
"929",0,47,64183.09042,5,13000,0,0,1
"930",1,39,92116.51953,39.61614493,14610,0,0,0
"932",0,48,35398.37034,12.51037453,6200,0,0,2
"933",0,47,23596.05823,31.56328667,13250,0,0,0
"935",0,57,75467.76191,36.40652901,14750,0,0,0
"938",0,44,98743.08701,18.0664261,21330,5632,3,5
"941",0,50,77213.9052,45.98583445,9220,2657,2,0
"942",1,45,28730.5769,56.93965672,6000,0,0,0
"943",0,52,16253.32258,40.26451335,8080,969,2,3
"944",0,32,109683.1566,32.86252955,15670,30571,3,0
"945",0,39,93925.4138,37.15135823,27310,0,0,0
"946",0,45,51655.25524,52.23216007,16210,0,0,1
"947",0,38,NA,64.43811058,10740,0,0,1
"949",1,28,10031.84051,13.32814864,5850,12269,1,0
"950",0,26,44385.67798,46.64988301,12000,7611,1,3
"952",1,59,109210.2838,32.09888605,21880,6120,2,6
"954",1,61,9901.860207,31.18127792,8590,3175,2,4
"955",0,52,99250.53408,34.65855937,35570,0,0,1
"958",1,32,28429.99612,52.02887785,4340,39168,2,4
"959",0,53,21190.13307,30.26220111,32730,7558,3,5
"960",0,50,63909.91864,46.40738847,12890,1946,4,1
"962",1,34,38307.23692,24.49386176,5330,17857,1,10
"963",1,46,88632.02279,34.47344058,15670,7864,3,2
"964",1,49,45689.0458,41.71163112,10970,0,0,0
"965",0,54,112804.216,31.74178483,21380,0,0,0
"966",0,46,88358.54035,25.26867462,31980,0,0,0
"967",0,38,114211.7411,25.50590021,16970,0,0,0
"968",0,56,76637.98802,60.57904384,14060,24930,2,10
"969",0,42,64018.64332,38.20286714,12100,3558,3,1
"970",0,31,53632.85261,46.07351735,9960,4646,2,9
"971",1,58,146202.1258,21.82122943,10320,4716,1,0
"973",0,36,0,5,9540,9925,2,7
"975",0,40,48186.95521,5,16930,30944,2,3
"976",0,50,28299.43841,39.59945387,9330,0,0,2
"977",0,48,90622.77345,45.63522555,27700,0,0,1
"979",0,38,NA,24.81341178,9970,0,0,0
"980",1,29,101766.5525,47.63051112,14580,25433,3,1
"981",0,40,23057.28894,51.46172185,27660,0,0,0
"982",0,53,332338.9898,33.52114522,34730,3019,2,1
"983",0,52,81555.02382,31.91136219,13900,0,0,0
"988",0,49,82129.80252,39.78393181,13050,0,0,0
"989",0,36,21925.6293,43.71015164,7290,7166,2,6
"992",0,35,95536.17734,33.16469904,25840,0,0,2
"993",0,37,24671.59102,68.26344449,11250,565,3,1
"994",0,40,66787.61501,62.06119082,8180,0,0,1
"995",1,42,20586.22793,47.36384239,7760,0,0,0
"997",0,47,64758.51355,5,15970,0,0,2
"998",0,49,99100.41522,26.06760247,26650,0,0,0
"999",0,40,0,21.39878871,17840,0,0,3
"1000",0,53,0,54.6317403,14340,0,0,0
"1001",0,45,40367.83126,37.12603544,10040,0,0,1
"1002",0,42,102312.8515,50.87218507,15930,0,0,0
"1003",1,44,53659.93778,5,34260,3783,4,4
"1005",0,52,77112.7868,34.4804359,25370,3176,1,1
"1007",0,21,0,23.61889867,15650,6485,3,0
"1008",0,51,12524.27755,30.3351094,2750,0,0,1
"1010",0,44,35573.84622,65.3476936,6980,0,0,0
"1011",0,43,85358.15779,20.47411893,25160,0,0,0
"1012",0,41,35203.11319,33.62065749,13140,2988,2,0
"1013",0,45,75526.58443,31.45142769,11240,2611,2,1
"1015",0,55,60745.3042,15.08039596,15320,0,0,0
"1016",0,48,15506.13554,21.49201421,15590,0,0,2
"1017",0,48,38329.16426,18.29583513,22400,0,0,3
"1019",0,53,107636.3635,15.62352256,26870,0,0,0
"1021",1,52,140533.5239,65.88146678,21620,0,0,0
"1022",0,47,39837.34272,58.75479376,10940,0,0,0
"1023",0,47,61407.2999,16.01650125,10830,0,0,2
"1024",1,31,48316.79994,14.93743989,1500,26686,1,1
"1025",0,67,NA,56.03938318,24940,6088,1,3
"1026",0,48,198719.1178,30.06637163,39720,0,0,1
"1027",1,40,0,56.01512634,5260,0,0,0
"1028",0,55,62781.3517,15.76484446,17140,0,0,2
"1029",0,37,30058.46422,30.56253956,18980,7890,1,2
"1031",0,48,133282.031,30.8849752,7540,0,0,2
"1032",0,34,0,38.15879269,9220,7575,2,3
"1033",0,31,24323.27912,8.78584924,16830,3846,1,5
"1035",1,37,95502.32402,36.61249986,37180,1681,1,0
"1038",1,29,54309.89821,39.27278921,1500,5419,1,5
"1039",1,51,81245.94304,38.30515851,11160,0,0,0
"1040",0,43,57821.28878,33.14698381,11580,0,0,1
"1041",0,39,NA,6.82335696,6930,0,0,0
"1042",1,54,63027.39038,51.79504493,7650,6927,2,0
"1043",1,NA,0,5,1500,0,0,7
"1044",1,37,4319.10557,35.92415488,9960,0,0,3
"1045",0,47,31095.54274,31.25576794,27760,0,0,1
"1046",0,39,152271.0167,30.20646193,16730,0,0,1
"1047",1,39,24628.36976,31.82348252,18810,2415,1,3
"1048",0,29,45113.97477,40.94322892,8780,0,0,0
"1049",1,39,22348.49233,26.36690471,13150,5484,1,0
"1050",0,44,83681.97732,24.31530401,15310,3655,1,0
"1051",0,50,64934.15345,28.2728553,27460,1678,2,3
"1052",0,36,67035.61617,40.24122766,23050,3777,3,1
"1054",1,58,6657.273786,23.18259816,4790,37285,3,4
"1055",1,35,72167.06316,31.22594872,19700,7276,2,7
"1056",0,46,130463.7519,36.69865917,24180,11728,2,4
"1057",0,54,144348.1182,15.62352256,27810,0,0,1
"1058",0,52,604.8115816,45.05103871,19420,0,0,0
"1059",1,26,73655.401,44.03149922,9150,7303,2,5
"1060",0,29,36323.86951,29.70224626,8030,0,0,0
"1063",0,39,24492.48413,23.91362564,8710,0,0,2
"1065",1,38,58832.76225,40.93108005,20750,8403,1,6
"1066",0,51,35024.49713,38.02452238,5000,0,0,0
"1068",1,30,10677.83052,22.07002946,11700,7228,1,8
"1070",1,24,13002.72562,37.70066941,1500,3230,2,4
"1071",1,38,145073.3101,15.4848824,19810,0,0,0
"1072",0,49,70590.28234,28.41327984,17640,0,0,3
"1073",1,32,21399.52849,30.16753098,14790,6373,1,5
"1074",1,40,4344.295554,38.05341801,22010,3226,2,5
"1075",0,50,126896.0743,34.168724,1500,0,0,2
"1076",1,22,5441.853847,45.61521532,3800,30922,2,6
"1077",1,38,53532.40191,53.1304084,10650,6697,3,4
"1078",1,42,82608.2543,40.99243982,20730,0,0,2
"1079",1,49,13148.49179,71.14814858,12540,0,0,5
"1080",1,27,37129.53488,5,7910,2616,4,1
"1082",0,45,5306.261736,31.69012382,12990,0,0,0
"1083",0,44,45151.8727,49.19152453,9180,18289,2,6
"1084",0,30,26226.38648,67.67082561,4120,5833,1,0
"1085",0,38,149453.1761,23.87423199,20250,5040,1,0
"1086",0,38,30734.95465,15.06798819,8370,0,0,2
"1087",0,36,36990.25021,35.02283027,5100,0,0,0
"1088",0,34,NA,38.33357345,19190,0,0,0
"1090",0,52,23405.97687,25.46840132,6960,0,0,0
"1091",0,42,82659.87955,59.00991466,9770,0,0,0
"1092",0,46,125378.8778,29.4886234,18640,0,0,2
"1095",0,32,52102.44536,22.65003033,10750,7476,3,2
"1099",0,45,79941.13607,35.34103836,20720,1826,3,0
"1100",0,41,0,39.50704426,12830,0,0,0
"1101",0,51,76915.73262,19.94538518,21080,0,0,0
"1102",0,43,39140.26147,20.78272921,26470,0,0,0
"1103",1,36,39399.80406,53.98691486,5100,0,0,0
"1104",1,37,0,26.2837887,7070,982,3,1
"1106",0,53,117853.528,5,6800,0,0,0
"1107",1,47,0,23.38340007,23060,8752,3,0
"1110",0,56,118666.1021,58.62109144,15390,0,0,0
"1111",0,53,12336.4192,32.85462587,25950,2367,1,5
"1112",0,26,50402.39162,47.52219683,9140,7567,1,0
"1113",0,40,30119.7112,20.44881864,4510,14646,1,0
"1115",0,50,17557.46555,21.30372091,9540,0,0,0
"1117",0,43,63611.98158,56.92268734,12160,0,0,1
"1119",0,41,17996.18873,27.09698402,5600,1391,1,1
"1120",0,51,102410.3779,55.8267013,14620,0,0,0
"1122",0,48,0,5,8640,0,0,4
"1124",0,58,77886.40749,34.02524062,42010,6138,1,8
"1126",0,43,39273.23493,38.85716356,21660,0,0,0
"1127",0,37,114635.9846,33.6739564,33240,0,0,2
"1129",1,40,12338.77834,47.07808962,22310,3816,3,5
"1131",0,30,78212.91786,57.21895665,17630,0,0,3
"1132",0,42,22019.06685,47.02307753,12100,1738,1,0
"1134",0,47,69616.39306,62.78379253,10510,0,0,0
"1135",1,29,26413.17273,28.7022525,16200,0,0,1
"1137",1,62,34032.73369,68.50912855,11100,4821,3,7
"1138",0,41,NA,25.48561942,19600,3220,3,0
"1139",0,47,0,25.45509978,12030,0,0,0
"1140",1,28,23426.5811,49.61866642,6640,17308,3,6
"1141",0,30,134791.9323,28.28792288,23560,0,0,3
"1142",0,49,4542.296477,32.79211243,6850,0,0,0
"1143",0,53,70494.43587,22.1449814,13850,0,0,3
"1144",1,35,0,52.56357072,11630,9624,2,6
"1145",0,40,96169.02939,34.09312866,17170,0,0,2
"1149",0,57,55118.64643,29.2778457,12710,0,0,2
"1150",0,52,27616.31941,48.7042934,9460,0,0,0
"1151",0,40,44137.86337,45.9492094,22590,1799,4,2
"1152",0,54,155634.4939,5,26200,0,0,0
"1153",0,45,38290.43405,39.44837256,9830,1434,2,0
"1154",0,32,38499.66011,11.58233344,8550,0,0,0
"1155",0,42,46750.50033,29.59267344,22040,0,0,0
"1156",1,33,0,33.74153999,7810,31379,5,5
"1157",0,53,NA,38.28457416,24280,0,0,0
"1158",0,49,169708.0788,22.69266193,32530,0,0,0
"1159",0,41,49208.07211,57.40628936,21910,0,0,0
"1160",0,52,54545.13224,29.60367041,17930,4037,1,0
"1162",0,40,NA,30.62140085,11840,30363,2,0
"1163",0,48,93542.76601,9.328180747,38210,0,0,2
"1165",0,39,0,46.58328685,15290,1344,4,5
"1166",0,54,103453.8557,44.83985228,26420,5555,3,4
"1168",1,45,67263.21673,50.23539062,32270,0,0,0
"1170",0,38,51996.37647,46.4987512,11330,2721,4,1
"1172",0,46,131260.2144,21.94372395,19230,0,0,0
"1173",0,29,17120.14384,19.70667762,6970,26023,1,4
"1174",0,47,62047.63373,23.5208664,12400,19899,1,5
"1175",0,35,67298.12614,24.10206089,15860,0,0,1
"1176",0,40,114853.0848,16.03975755,11970,0,0,2
"1177",0,36,39375.8657,47.07139868,9040,4905,1,4
"1178",0,50,50710.30936,27.75547332,11570,11653,3,1
"1179",1,42,51607.81669,35.3038401,10860,7497,1,5
"1180",1,52,77351.05824,50.69567861,6700,5984,2,6
"1181",0,43,0,22.21088898,8030,0,0,0
"1182",1,41,18523.41388,27.4318199,9400,9642,3,2
"1183",1,49,52484.91218,39.8784345,19830,0,0,3
"1184",0,54,71529.64894,50.33123913,23870,5971,5,0
"1185",0,46,53694.17952,75.14433009,11530,0,0,2
"1186",1,31,65651.37423,32.45874126,17760,29471,2,0
"1187",0,63,0,33.18066804,10440,2482,2,0
"1189",1,54,81523.60748,49.66979077,10650,0,0,0
"1190",0,42,63994.32776,29.84874144,18750,0,0,4
"1192",1,56,38924.23564,49.01506995,5390,0,0,1
"1197",1,43,65779.46128,28.76234145,14850,35737,3,4
"1198",1,36,0,26.07224537,12370,3373,2,1
"1199",0,33,9529.89883,25.42867351,10270,1108,3,5
"1200",0,53,79183.32279,25.35975007,16610,0,0,0
"1201",1,43,13348.77633,44.62846632,9470,0,0,3
"1202",0,54,221413.2535,17.3161002,35760,0,0,0
"1206",0,59,123969.067,34.92690813,31540,0,0,1
"1207",0,41,103947.7096,67.15291725,15990,0,0,1
"1208",0,37,17196.91418,52.11851702,6630,8296,1,6
"1210",0,44,124829.283,39.34523723,23030,3441,1,0
"1211",0,70,62303.59918,5,24710,4346,4,5
"1212",0,52,3078.534967,35.33661632,8930,0,0,0
"1213",0,38,32446.78257,24.66315658,13170,0,0,0
"1214",0,46,NA,30.46294462,6300,7893,1,0
"1215",1,43,0,27.07199484,7770,32562,1,6
"1216",0,42,84797.88339,5,25860,0,0,0
"1217",1,40,2969.592526,71.55980407,17710,0,0,5
"1220",0,31,90391.80016,41.92286196,16910,0,0,0
"1221",1,24,20219.88165,5,17850,27872,2,9
"1222",0,38,20448.90007,8.267301058,16580,0,0,1
"1223",1,61,28390.06185,42.69856027,14350,0,0,2
"1224",0,32,77948.59171,29.06132925,12180,0,0,1
"1225",1,40,0,25.82758795,21340,0,0,1
"1227",0,48,132284.1471,58.24960632,20590,1327,2,3
"1228",0,32,NA,21.25505722,6760,4211,1,6
"1229",1,28,57417.06843,37.07717874,15640,7628,2,0
"1230",0,45,55238.7291,50.06492313,15700,0,0,3
"1232",1,60,8250.497924,14.22621423,8330,3730,1,2
"1235",0,36,62419.38532,62.14050212,16850,0,0,0
"1236",1,22,0,63.06568478,13520,28386,2,2
"1237",0,33,6607.363012,9.387026526,26940,11963,4,2
"1238",1,39,39619.39689,42.03838107,9360,1218,2,3
"1240",0,50,57668.76568,36.46115696,14510,0,0,0
"1242",0,48,49551.05357,24.11958336,16310,0,0,0
"1244",1,40,44430.61078,46.65184326,12460,0,0,1
"1245",0,36,44977.49531,35.76366422,14780,0,0,0
"1246",0,39,71344.53708,34.13684647,29690,0,0,0
"1248",0,45,207122.9359,42.38266576,27520,0,0,0
"1249",0,50,36621.88518,24.96007147,22210,0,0,0
"1250",0,65,NA,50.16565684,18870,3357,4,4
"1252",0,36,68284.24628,31.36617939,8330,4891,1,0
"1253",0,42,66183.10217,63.68951833,5700,4761,3,1
"1254",0,43,190991.1325,46.42003332,20600,0,0,2
"1255",0,46,64799.97072,25.57018953,12580,0,0,2
"1256",0,34,109199.5917,26.10297533,17840,0,0,0
"1258",0,39,35366.07062,29.66038489,1500,0,0,0
"1259",0,48,103751.2652,23.50608131,27950,0,0,3
"1260",0,41,98960.18041,31.64467993,11400,0,0,0
"1262",0,38,99207.1512,27.05432474,17240,0,0,0
"1263",1,42,58007.79003,53.61840999,18610,0,0,0
"1265",0,42,0,32.37332435,5700,0,0,0
"1266",1,61,65774.58951,56.94507474,28170,0,0,4
"1267",0,37,27605.79114,27.67925455,8280,7278,1,0
"1268",1,44,82067.72985,25.57068179,8980,4423,2,0
"1269",0,34,9573.200934,30.40244128,3270,0,0,1
"1270",0,53,43802.47947,36.06390044,12870,0,0,1
"1271",1,28,NA,31.74899225,24560,20778,3,6
"1272",0,43,31427.9443,5.340797569,5800,0,0,4
"1273",1,35,70273.95964,31.5747607,12030,29205,3,0
"1275",0,38,73677.20274,60.71005038,20610,0,0,0
"1276",0,60,104826.609,13.70263081,18420,0,0,0
"1277",0,28,107826.7394,17.39906741,15080,0,0,0
"1278",0,43,NA,61.55042373,11680,0,0,0
"1280",0,41,95165.74007,30.68711837,26890,0,0,0
"1281",0,58,98262.91383,27.14553269,31700,38683,1,7
"1282",0,28,1753.62522,23.11849496,5810,10118,2,0
"1283",0,39,33915.09767,31.79915978,15010,0,0,1
"1285",0,44,NA,55.37409802,9830,0,0,0
"1286",1,34,76847.49719,33.59193898,15870,0,0,2
"1287",1,47,31456.39996,56.0670861,1500,3278,1,3
"1289",1,59,111558.5329,30.35352006,29020,1348,3,6
